  -7.352397E+00   1.240596E+01   3.062933E+01   3.114411E+01
   1.026553E+01  -2.083904E+01  -4.190344E+01  -3.739278E+01
  -8.591153E+00   2.706587E+01   4.813947E+01   4.146077E+01
   1.094704E+01  -2.555529E+01  -4.590924E+01  -3.956076E+01
  -1.360605E+01   1.479767E+01   2.730870E+01   1.820785E+01
  -4.375998E-01  -1.151161E+01  -5.514086E+00   9.644044E+00
   1.668696E+01   5.059433E+00  -1.712104E+01  -3.125911E+01
  -2.348361E+01   3.098652E+00   2.948163E+01   3.543478E+01
   1.476661E+01  -1.878413E+01  -4.174194E+01  -3.536076E+01
   5.123128E-01   4.335670E+01   6.313281E+01   4.203107E+01
  -9.212350E+00  -5.872641E+01  -7.159365E+01  -3.669166E+01
   2.451784E+01   7.309103E+01   7.711890E+01   3.305042E+01
  -3.241681E+01  -7.684325E+01  -7.240840E+01  -2.355720E+01
   3.744530E+01   7.235256E+01   6.081620E+01   1.235808E+01
  -3.906758E+01  -6.206624E+01  -4.567405E+01  -6.682102E+00
   2.732760E+01   3.804280E+01   2.539807E+01   2.924366E+00
  -1.104646E+01  -1.114931E+01  -4.518824E+00  -2.945986E+00
  -9.339400E+00  -1.579914E+01  -1.304367E+01   4.498296E-01
   1.710517E+01   2.627961E+01   2.018752E+01   2.558102E+00
  -1.414935E+01  -1.902874E+01  -9.756913E+00   5.843418E+00
   1.595524E+01   1.421416E+01   2.759119E+00  -9.250295E+00
  -1.343036E+01  -7.543929E+00   3.745621E+00   9.940498E+00
   4.519564E+00  -8.605296E+00  -1.860937E+01  -1.466614E+01
   3.627649E+00   2.370599E+01   2.937882E+01   1.420149E+01
  -1.414113E+01  -3.863400E+01  -4.148586E+01  -1.814061E+01
   1.820559E+01   4.542399E+01   4.783679E+01   2.540637E+01
  -9.166543E+00  -3.564426E+01  -3.874432E+01  -1.657912E+01
   1.742935E+01   4.156592E+01   3.985947E+01   1.127441E+01
  -2.604927E+01  -4.782623E+01  -3.967396E+01  -7.629826E+00
   2.560076E+01   3.744456E+01   2.144867E+01  -7.647106E+00
  -3.049849E+01  -3.182654E+01  -1.260505E+01   1.433250E+01
   3.267767E+01   3.177380E+01   1.326814E+01  -1.083908E+01
  -2.695687E+01  -2.642895E+01  -1.062968E+01   9.419965E+00
   1.969735E+01   1.346865E+01  -4.242447E+00  -1.882121E+01
  -1.876938E+01  -4.651357E+00   1.220653E+01   1.786884E+01
   1.065175E+01  -4.309610E-01  -4.793607E+00   3.648212E-01
   8.709028E+00   7.705288E+00  -7.347208E+00  -2.628112E+01
  -3.150758E+01  -1.347522E+01   2.005911E+01   4.871088E+01
   5.091840E+01   2.200852E+01  -2.232457E+01  -5.573437E+01
  -5.540238E+01  -2.023992E+01   2.647979E+01   5.423934E+01
   4.536760E+01   6.747837E+00  -3.515631E+01  -5.206571E+01
  -3.219783E+01   1.107137E+01   4.841216E+01   5.413581E+01
   2.311913E+01  -2.282973E+01  -5.217908E+01  -4.649027E+01
  -1.014522E+01   3.217608E+01   5.246562E+01   3.861835E+01
   1.394893E+00  -3.289606E+01  -4.334035E+01  -2.735340E+01
   1.115395E+00   2.207966E+01   2.529156E+01   1.480777E+01
   3.674589E-01  -9.302344E+00  -1.282604E+01  -1.383479E+01
  -1.365283E+01  -1.158227E+01  -3.633413E+00   1.088372E+01
   2.689162E+01   3.269327E+01   2.008860E+01  -7.701769E+00
  -3.601353E+01  -4.733909E+01  -3.258776E+01   2.588227E+00
   3.805896E+01   5.301368E+01   3.873346E+01   2.103596E+00
  -3.643053E+01  -5.333604E+01  -3.982631E+01  -4.770002E+00
   3.048297E+01   4.540042E+01   3.248761E+01   2.777610E+00
  -2.263528E+01  -2.786688E+01  -1.300668E+01   9.021352E+00
   2.139053E+01   1.693931E+01  -6.530745E-01  -1.744238E+01
  -2.014593E+01  -5.503692E+00   1.754498E+01   3.259208E+01
   2.806951E+01   4.183065E+00  -2.578613E+01  -4.316333E+01
  -3.680221E+01  -9.197008E+00   2.368965E+01   4.242957E+01
   3.494350E+01   8.366862E+00  -1.996321E+01  -3.352649E+01
  -2.738332E+01  -9.376690E+00   6.302482E+00   1.320684E+01
   1.232273E+01   8.317996E+00   3.007946E+00  -1.086921E+00
  -1.514941E+00   1.010039E+00   3.693801E+00   3.111865E+00
  -1.523982E+00  -7.854097E+00  -1.019218E+01  -4.884153E+00
   6.448728E+00   1.488714E+01   1.338859E+01   5.217553E-01
  -1.650409E+01  -2.585799E+01  -1.845642E+01   4.984777E+00
   3.014999E+01   3.823651E+01   1.938964E+01  -1.567812E+01
  -4.388404E+01  -4.587412E+01  -1.882134E+01   2.108209E+01
   4.998623E+01   4.985965E+01   1.910421E+01  -2.560501E+01
  -5.907659E+01  -6.134296E+01  -2.869711E+01   2.132626E+01
   5.905648E+01   6.322434E+01   3.318486E+01  -1.117272E+01
  -4.417400E+01  -4.991248E+01  -2.994878E+01   1.004260E+00
   2.498581E+01   3.136953E+01   2.285031E+01   7.246587E+00
  -5.568730E+00  -1.005767E+01  -7.259228E+00  -3.947409E+00
  -4.393339E+00  -7.945806E+00  -8.935431E+00  -1.667820E+00
   1.233748E+01   2.456932E+01   2.525920E+01   1.104833E+01
  -1.103274E+01  -2.623463E+01  -2.465255E+01  -8.952401E+00
   1.085251E+01   2.315213E+01   2.216992E+01   9.135033E+00
  -7.326178E+00  -1.909289E+01  -2.064686E+01  -1.178111E+01
  -1.453892E-01   7.377965E+00   6.548301E+00  -1.388996E+00
  -8.789339E+00  -7.735545E+00   3.291338E+00   1.645922E+01
   2.010363E+01   1.065318E+01  -4.663783E+00  -1.409641E+01
  -1.301202E+01  -5.285003E+00   3.204840E+00   6.362719E+00
   1.778778E+00  -6.945516E+00  -1.228504E+01  -7.236576E+00
   5.996498E+00   1.635176E+01   1.474715E+01   5.249106E-01
  -1.912064E+01  -3.040863E+01  -2.307157E+01   1.259091E+00
   2.989089E+01   4.491167E+01   3.271334E+01  -3.019432E+00
  -4.192192E+01  -5.860929E+01  -3.979523E+01   6.485620E+00
   5.225918E+01   6.824192E+01   4.316539E+01  -7.599239E+00
  -5.216327E+01  -6.308014E+01  -3.499858E+01   1.209020E+01
   4.707129E+01   4.953399E+01   2.375550E+01  -1.104655E+01
  -3.270812E+01  -3.068306E+01  -1.081668E+01   1.161132E+01
   2.230083E+01   1.705923E+01   1.763313E+00  -1.163693E+01
  -1.525332E+01  -9.703875E+00  -1.636916E+00   2.311727E+00
   1.365023E+00   1.972007E+00   7.147087E+00   1.357338E+01
   1.338272E+01   1.419481E+00  -1.767471E+01  -3.083510E+01
  -2.569267E+01  -1.754569E+00   2.754426E+01   4.047112E+01
   2.490874E+01  -1.225991E+01  -4.543685E+01  -5.000008E+01
  -2.115122E+01   2.194928E+01   5.069656E+01   4.849760E+01
   1.915409E+01  -1.761584E+01  -3.999861E+01  -3.713947E+01
  -1.428449E+01   1.142144E+01   2.500883E+01   2.225795E+01
   9.206585E+00  -3.384145E+00  -9.448559E+00  -9.439695E+00
  -8.765290E+00  -1.128800E+01  -1.344528E+01  -8.114719E+00
   4.954688E+00   2.086198E+01   2.848685E+01   1.916131E+01
  -6.562053E+00  -3.612797E+01  -5.114343E+01  -3.968098E+01
  -5.849195E+00   3.224850E+01   5.418576E+01   4.851642E+01
   1.914055E+01  -1.753427E+01  -4.475867E+01  -5.160242E+01
  -3.721505E+01  -8.739161E+00   2.048820E+01   3.935368E+01
   4.132977E+01   2.776217E+01   3.863552E+00  -2.300123E+01
  -4.197234E+01  -4.287402E+01  -2.446838E+01   4.542903E+00
   3.166966E+01   4.599141E+01   3.886732E+01   1.235688E+01
  -2.165137E+01  -4.743542E+01  -5.168092E+01  -3.175737E+01
   2.027589E+00   3.243085E+01   4.516290E+01   3.480357E+01
   7.180790E+00  -2.225309E+01  -3.704986E+01  -3.022200E+01
  -8.100032E+00   1.463041E+01   2.559996E+01   2.076774E+01
   5.888303E+00  -8.946409E+00  -1.427566E+01  -7.245277E+00
   4.910218E+00   1.100142E+01   5.153700E+00  -5.854959E+00
  -1.016965E+01  -1.152141E+00   1.573486E+01   2.614911E+01
   1.782932E+01  -8.341342E+00  -3.654800E+01  -4.521976E+01
  -2.523392E+01   1.229416E+01   4.381136E+01   4.876699E+01
   2.484758E+01  -1.267894E+01  -3.974261E+01  -4.133117E+01
  -2.033438E+01   7.375216E+00   2.391739E+01   2.205157E+01
   6.259547E+00  -1.043376E+01  -1.541463E+01  -6.859148E+00
   7.251522E+00   1.446713E+01   7.122873E+00  -1.009985E+01
  -2.355666E+01  -1.978660E+01   1.492666E+00   2.745571E+01
   3.829736E+01   2.278497E+01  -1.267773E+01  -4.679985E+01
  -5.526564E+01  -2.949923E+01   1.657840E+01   5.408228E+01
   6.067860E+01   3.252444E+01  -1.282055E+01  -4.907976E+01
  -5.652943E+01  -3.369262E+01   4.299740E+00   3.544900E+01
   4.315997E+01   2.533845E+01  -4.757339E+00  -2.670919E+01
  -2.812424E+01  -1.153950E+01   9.242331E+00   1.877368E+01
   1.333550E+01   6.201333E-01  -7.696356E+00  -6.410147E+00
   5.955523E-01   4.852863E+00   4.973031E-01  -9.424109E+00
  -1.602378E+01  -1.116141E+01   3.547121E+00   1.877402E+01
   2.209326E+01   1.088977E+01  -7.275494E+00  -2.120188E+01
  -2.135358E+01  -5.683359E+00   1.538237E+01   2.622477E+01
   1.808365E+01  -5.278507E+00  -2.709631E+01  -2.882052E+01
  -8.128732E+00   2.002068E+01   3.444905E+01   2.438455E+01
  -2.500516E+00  -2.815634E+01  -3.531540E+01  -1.974236E+01
   6.974372E+00   2.705204E+01   2.964422E+01   1.483308E+01
  -5.243886E+00  -1.825383E+01  -1.637589E+01  -3.140164E+00
   1.026110E+01   1.348143E+01   4.994186E+00  -8.491462E+00
  -1.730615E+01  -1.412180E+01  -1.222661E+00   1.331378E+01
   1.860633E+01   1.084315E+01  -4.315492E+00  -1.692826E+01
  -1.829202E+01  -7.089643E+00   7.375240E+00   1.527964E+01
   1.414048E+01   7.032871E+00  -1.725079E+00  -7.683112E+00
  -9.875175E+00  -8.804214E+00  -6.230111E+00  -2.926921E+00
   1.431505E+00   6.244334E+00   1.089828E+01   1.151600E+01
   5.717420E+00  -2.841779E+00  -9.349653E+00  -9.314021E+00
  -3.358181E+00   4.418152E+00   8.659791E+00   7.566728E+00
   4.545779E+00   2.140772E+00   4.336675E-01  -1.357926E+00
  -2.080069E+00  -2.162867E+00  -1.693183E+00  -1.122627E+00
  -1.101236E+00  -2.316558E+00  -2.203505E+00   1.125199E+00
   6.641309E+00   1.033824E+01   6.414432E+00  -5.061420E+00
  -1.723460E+01  -2.004667E+01  -6.826525E+00   1.569508E+01
   3.155392E+01   3.065484E+01   1.147357E+01  -1.335437E+01
  -2.723858E+01  -2.219150E+01  -3.010035E+00   1.781482E+01
   2.466098E+01   1.370551E+01  -5.735158E+00  -1.945539E+01
  -1.849306E+01  -6.127425E+00   7.407337E+00   1.095787E+01
   3.210891E+00  -5.657491E+00  -4.579348E+00   7.881825E+00
   1.958722E+01   1.755659E+01  -9.245245E-01  -2.455910E+01
  -3.742618E+01  -2.800494E+01  -1.202305E+00   2.588178E+01
   3.534071E+01   2.168376E+01  -3.151220E+00  -2.001168E+01
  -1.656704E+01   9.804986E-01   1.683907E+01   1.753552E+01
   1.614465E+00  -1.877339E+01  -2.681402E+01  -1.534349E+01
   8.726623E+00   2.930079E+01   3.266820E+01   1.625973E+01
  -1.043151E+01  -3.193322E+01  -3.533102E+01  -1.901658E+01
   5.752177E+00   2.358820E+01   2.422727E+01   8.501121E+00
  -1.033567E+01  -1.620309E+01  -4.077590E+00   1.446124E+01
   2.356058E+01   1.412198E+01  -8.411811E+00  -2.967056E+01
  -3.521530E+01  -1.917472E+01   1.087179E+01   3.863341E+01
