  -15682.00      -13592.00      -14346.00      -16729.00      -16950.00
  -17832.00      -22906.00      -26553.00      -24325.00      -21590.00
  -22405.00      -21352.00      -17036.00      -15466.00      -15990.00
  -16837.00      -19380.00      -19571.00      -17824.00      -19748.00
  -23531.00      -24118.00      -19240.00      -14954.00      -17488.00
  -21067.00      -23017.00      -24161.00      -22952.00      -21904.00
  -19709.00      -16348.00      -13810.00      -10647.00      -10421.00
  -10644.00      -8206.000      -8497.000      -8267.000      -7985.000
  -13801.00      -20390.00      -22449.00      -17880.00      -11966.00
  -15115.00      -22534.00      -27167.00      -31511.00      -37022.00
  -41884.00      -42786.00      -38140.00      -32636.00      -29816.00
  -21929.00      -14521.00      -20149.00      -22035.00      -11681.00
  -4335.000      -2007.000       1081.000       3025.000      -4475.000
  -16827.00      -20265.00      -24014.00      -35545.00      -41284.00
  -39404.00      -36544.00      -32021.00      -27899.00      -26073.00
  -23547.00      -21651.00      -23799.00      -27191.00      -25690.00
  -18008.00      -12739.00      -14546.00      -17027.00      -18901.00
  -19711.00      -16390.00      -14832.00      -14710.00      -10364.00
  -6425.000      -4625.000      -5272.000      -8698.000      -10893.00
  -15056.00      -20698.00      -23974.00      -32642.00      -43820.00
  -43666.00      -39032.00      -39068.00      -35011.00      -26906.00
  -20788.00      -14536.00      -10721.00      -5739.000       5234.000
   8699.000       1964.000      -5145.000      -13064.00      -18589.00
  -22002.00      -30800.00      -37239.00      -33393.00      -26965.00
  -22586.00      -19865.00      -21039.00      -23586.00      -24208.00
  -22694.00      -19389.00      -15829.00      -12364.00      -12169.00
  -14790.00      -16848.00      -20510.00      -22510.00      -23922.00
  -29470.00      -29033.00      -18278.00      -10381.00      -11909.00
  -14332.00      -14491.00      -15914.00      -16842.00      -20698.00
  -29794.00      -36959.00      -37952.00      -32401.00      -23904.00
  -16821.00      -12959.00      -13764.00      -15510.00      -15252.00
  -14892.00      -14780.00      -15271.00      -17666.00      -19551.00
  -17574.00      -15741.00      -17957.00      -20502.00      -21104.00
  -21290.00      -21913.00      -23311.00      -26634.00      -28574.00
  -22846.00      -15238.00      -15951.00      -20097.00      -19009.00
  -16702.00      -17298.00      -18233.00      -19533.00      -18112.00
  -12715.00      -10168.00      -11057.00      -14526.00      -18922.00
  -18382.00      -18710.00      -22951.00      -23505.00      -22727.00
  -24012.00      -24730.00      -25039.00      -23831.00      -20118.00
  -16681.00      -15025.00      -14334.00      -12921.00      -11715.00
  -11817.00      -11232.00      -13040.00      -18027.00      -20929.00
  -22269.00      -24097.00      -26583.00      -28793.00      -29327.00
  -29503.00      -28081.00      -23633.00      -19895.00      -18758.00
  -19115.00      -20199.00      -21128.00      -21175.00      -18337.00
  -14392.00      -14698.00      -16642.00      -16450.00      -16849.00
  -16068.00      -13145.00      -14758.00      -20524.00      -25567.00
  -29079.00      -29036.00      -24507.00      -17719.00      -13738.00
  -15701.00      -20162.00      -23868.00      -24925.00      -22797.00
  -20057.00      -18530.00      -18789.00      -18966.00      -15633.00
  -11319.00      -12194.00      -18939.00      -26213.00      -30047.00
  -30910.00      -28000.00      -21868.00      -16614.00      -13344.00
  -12751.00      -14679.00      -15459.00      -15796.00      -18735.00
  -24152.00      -31184.00      -34876.00      -32651.00      -29722.00
  -27175.00      -22464.00      -17087.00      -14259.00      -14952.00
  -18020.00      -20192.00      -18417.00      -16033.00      -16379.00
  -17532.00      -18313.00      -17166.00      -14834.00      -14299.00
  -13272.00      -10853.00      -10636.00      -15461.00      -23535.00
  -27401.00      -24577.00      -21444.00      -22048.00      -22065.00
  -18580.00      -16447.00      -17977.00      -20360.00      -20933.00
  -18676.00      -17314.00      -19809.00      -22491.00      -22992.00
  -23351.00      -24630.00      -26409.00      -26603.00      -23380.00
  -19564.00      -17691.00      -17351.00      -18312.00      -19337.00
  -21043.00      -24568.00      -28017.00      -29935.00      -28686.00
  -25644.00      -22570.00      -17434.00      -12608.00      -9436.000
  -6185.000      -6305.000      -11186.00      -15727.00      -16383.00
  -14586.00      -12805.00      -13403.00      -16755.00      -19882.00
  -22093.00      -23096.00      -23716.00      -27650.00      -30939.00
  -28493.00      -23757.00      -19096.00      -14449.00      -13312.00
  -17245.00      -20647.00      -20931.00      -22465.00      -25131.00
  -26004.00      -25650.00      -23591.00      -20582.00      -18305.00
  -15332.00      -13865.00      -15673.00      -17168.00      -18348.00
  -20410.00      -22308.00      -24461.00      -26497.00      -27230.00
  -26817.00      -26094.00      -24785.00      -22401.00      -19457.00
  -14095.00      -7636.000      -6842.000      -11574.00      -15571.00
  -16306.00      -16606.00      -18187.00      -18712.00      -17992.00
  -16488.00      -14817.00      -15663.00      -19147.00      -23378.00
  -27064.00      -29782.00      -30749.00      -29526.00      -27945.00
  -27599.00      -27845.00      -26321.00      -21630.00      -15585.00
  -11228.00      -9466.000      -10081.00      -13185.00      -15771.00
  -15747.00      -15544.00      -16554.00      -18855.00      -21689.00
  -23407.00      -24589.00      -27412.00      -31238.00      -33877.00
  -35321.00      -34621.00      -30420.00      -24276.00      -18171.00
  -10983.00      -1537.000       6843.000       11270.00       12117.00
   10218.00       5713.000      -2750.000      -13358.00      -21478.00
  -27463.00      -31383.00      -31596.00      -31864.00      -33636.00
  -33900.00      -31512.00      -28179.00      -27777.00      -30599.00
  -34214.00      -36886.00      -38389.00      -40426.00      -41054.00
  -38059.00      -33481.00      -29163.00      -23988.00      -16455.00
  -8525.000      -1256.000       4257.000       6520.000       7187.000
   3607.000      -5120.000      -15069.00      -25147.00      -31503.00
  -33315.00      -34578.00      -34310.00      -31419.00      -27796.00
  -24435.00      -19947.00      -14590.00      -11139.00      -9954.000
  -10459.00      -12383.00      -14331.00      -14640.00      -13609.00
  -13466.00      -14177.00      -14496.00      -14983.00      -15306.00
  -15569.00      -17297.00      -18572.00      -17939.00      -17822.00
  -18957.00      -20497.00      -21605.00      -23524.00      -27992.00
  -32008.00      -33452.00      -32326.00      -28427.00      -23592.00
  -18020.00      -12252.00      -9593.000      -9447.000      -7942.000
  -5112.000      -4842.000      -7851.000      -12948.00      -21482.00
  -31131.00      -36990.00      -38859.00      -38105.00      -34517.00
  -27256.00      -18345.00      -13806.00      -14653.00      -16799.00
  -19061.00      -20592.00      -19905.00      -17563.00      -14268.00
  -10999.00      -9532.000      -9902.000      -11539.00      -14139.00
  -17316.00      -23237.00      -32652.00      -40217.00      -40857.00
  -36316.00      -31518.00      -27143.00      -21778.00      -17108.00
  -15091.00      -15516.00      -15943.00      -14384.00      -11672.00
  -9251.000      -9100.000      -12005.00      -14905.00      -14764.00
  -12884.00      -12539.00      -16952.00      -26529.00      -35773.00
  -42593.00      -49371.00      -54123.00      -54145.00      -48650.00
  -36897.00      -20327.00      -4049.000       6788.000       11802.00
   13139.00       11458.00       8204.000       5418.000       1841.000
  -3020.000      -5983.000      -5572.000      -3434.000      -1377.000
  -715.0000      -1864.000      -2873.000      -2903.000      -5236.000
  -12253.00      -22962.00      -35854.00      -50577.00      -65821.00
  -78917.00      -89230.00      -95964.00      -96376.00      -88684.00
  -75320.00      -61459.00      -49268.00      -40030.00      -32769.00
  -22961.00      -10325.00       3359.000       17350.00       31536.00
   46555.00       59872.00       67097.00       65980.00       58194.00
   47109.00       35031.00       23190.00       11222.00      -404.0000
  -12076.00      -25376.00      -38464.00      -48789.00      -53588.00
  -50248.00      -42032.00      -35166.00      -32280.00      -33441.00
  -38037.00      -43774.00      -48605.00      -51966.00      -53663.00
  -54558.00      -55234.00      -57071.00      -61372.00      -65288.00
  -67584.00      -69082.00      -69467.00      -70797.00      -74001.00
  -77821.00      -81001.00      -81181.00      -78196.00      -73097.00
  -63872.00      -48130.00      -26401.00      -1416.000       23481.00
   46323.00       66853.00       85821.00       104761.0       122333.0
   135780.0       144472.0       146206.0       139498.0       126214.0
   107940.0       85737.00       60038.00       32121.00       4739.000
  -21678.00      -47516.00      -71000.00      -91071.00      -108598.0
  -121410.0      -127091.0      -128508.0      -126556.0      -121087.0
  -112863.0      -99710.00      -83384.00      -67005.00      -51681.00
  -40692.00      -35211.00      -32277.00      -28808.00      -24986.00
  -20466.00      -12479.00      -2371.000       5382.000       10442.00
   14853.00       17839.00       17884.00       12701.00       1710.000
  -12335.00      -29495.00      -49345.00      -69008.00      -85433.00
  -95237.00      -97624.00      -93576.00      -85083.00      -73498.00
  -59201.00      -45733.00      -35975.00      -28186.00      -20301.00
  -12561.00      -4893.000       3368.000       10677.00       16239.00
   20676.00       22922.00       22635.00       20211.00       16159.00
   10963.00       3438.000      -7315.000      -20424.00      -32361.00
  -39567.00      -43144.00      -44355.00      -41623.00      -34519.00
  -24135.00      -13887.00      -6532.000      -501.0000       3219.000
   1570.000      -3997.000      -9918.000      -13806.00      -14867.00
  -13544.00      -12219.00      -14015.00      -18901.00      -24317.00
  -27906.00      -28437.00      -26338.00      -24038.00      -24137.00
  -26155.00      -27549.00      -26872.00      -22625.00      -14436.00
  -5793.000       972.0000       6026.000       9898.000       14031.00
   17515.00       18073.00       15972.00       13042.00       9573.000
   4446.000      -1660.000      -9181.000      -18783.00      -28554.00
  -38826.00      -48597.00      -54406.00      -57264.00      -59400.00
  -60108.00      -58259.00      -53989.00      -45975.00      -32652.00
  -16641.00      -1274.000       11820.00       21980.00       27906.00
   27331.00       21378.00       12433.00       1844.000      -9506.000
  -22390.00      -35103.00      -44991.00      -52669.00      -57240.00
  -56669.00      -51433.00      -42807.00      -32076.00      -20782.00
  -10068.00      -683.0000       5752.000       7568.000       5761.000
   1965.000      -4044.000      -11669.00      -20141.00      -30159.00
  -40248.00      -48509.00      -56697.00      -65245.00      -70553.00
  -70256.00      -63099.00      -48578.00      -30103.00      -10882.00
   7297.000       22251.00       33062.00       38331.00       37879.00
   34091.00       28077.00       20373.00       9914.000      -5633.000
  -24634.00      -44346.00      -63479.00      -79573.00      -89432.00
  -91640.00      -87606.00      -77717.00      -61358.00      -40714.00
  -20188.00      -4145.000       7305.000       16828.00       25091.00
   31109.00       32514.00       28746.00       21220.00       9015.000
  -8035.000      -26987.00      -44212.00      -57963.00      -68227.00
  -72978.00      -70189.00      -59454.00      -41650.00      -21527.00
  -4027.000       8095.000       13625.00       13840.00       9424.000
  -491.0000      -13903.00      -26176.00      -35102.00      -40827.00
  -43774.00      -43098.00      -37874.00      -30122.00      -21849.00
  -14685.00      -9551.000      -4833.000      -991.0000       331.0000
  -146.0000      -2174.000      -5940.000      -11012.00      -17982.00
  -26130.00      -32904.00      -37714.00      -39911.00      -37772.00
  -32918.00      -28008.00      -22991.00      -18598.00      -16497.00
  -16388.00      -17439.00      -18123.00      -16805.00      -13346.00
  -7864.000      -2135.000       890.0000      -608.0000      -7186.000
  -17692.00      -30291.00      -42577.00      -52021.00      -57715.00
  -58090.00      -50389.00      -35995.00      -20597.00      -7511.000
   2809.000       9605.000       11443.00       6411.000      -4414.000
  -17271.00      -29684.00      -39182.00      -44130.00      -44764.00
  -40862.00      -33490.00      -25564.00      -18228.00      -11489.00
  -6674.000      -4912.000      -5513.000      -6735.000      -8151.000
  -9674.000      -10055.00      -10229.00      -11982.00      -15273.00
  -20324.00      -26801.00      -32401.00      -36357.00      -39453.00
  -39699.00      -36091.00      -30335.00      -23949.00      -20063.00
  -19387.00      -19058.00      -18723.00      -18666.00      -17331.00
  -15065.00      -14029.00      -13441.00      -11505.00      -9206.000
  -7486.000      -6436.000      -5859.000      -5097.000      -4655.000
  -5567.000      -7618.000      -10623.00      -14935.00      -19746.00
  -25236.00      -32152.00      -38769.00      -43699.00      -46543.00
  -46041.00      -41687.00      -35229.00      -28817.00      -22782.00
  -16935.00      -11400.00      -6817.000      -4116.000      -2594.000
  -1514.000      -834.0000      -647.0000      -2241.000      -6405.000
  -12215.00      -17742.00      -22221.00      -26617.00      -31457.00
  -36125.00      -39019.00      -39727.00      -39923.00      -39755.00
  -36963.00      -31516.00      -25702.00      -20188.00      -15061.00
  -9666.000      -3238.000       2162.000       5583.000       7492.000
   6795.000       3383.000      -3125.000      -13004.00      -24608.00
  -36835.00      -48653.00      -58196.00      -62615.00      -59897.00
  -51207.00      -38976.00      -24818.00      -10263.00       1966.000
   9792.000       14056.00       16014.00       15260.00       12212.00
   6657.000      -2007.000      -11635.00      -21274.00      -31204.00
  -40631.00      -49450.00      -57727.00      -65041.00      -69251.00
  -67362.00      -59986.00      -49234.00      -33839.00      -13755.00
   6348.000       23191.00       35498.00       41391.00       40418.00
   33174.00       21743.00       8837.000      -5122.000      -18821.00
  -30590.00      -41133.00      -50793.00      -60163.00      -67799.00
  -70207.00      -67794.00      -60686.00      -48903.00      -36648.00
  -26529.00      -17994.00      -9331.000      -459.0000       5524.000
   7294.000       5064.000      -676.0000      -7943.000      -13434.00
  -14137.00      -11839.00      -8730.000      -4778.000      -1868.000
  -845.0000      -2579.000      -8892.000      -19372.00      -32392.00
  -44707.00      -53610.00      -59032.00      -60776.00      -57890.00
  -50156.00      -39988.00      -29232.00      -18360.00      -9131.000
  -394.0000       8958.000       17070.00       21088.00       18183.00
   10812.00       1027.000      -11747.00      -24890.00      -37160.00
  -47936.00      -56143.00      -61950.00      -63916.00      -61143.00
  -53040.00      -39113.00      -21686.00      -2659.000       16010.00
   29879.00       37121.00       39272.00       36406.00       27477.00
   11967.00      -8214.000      -29544.00      -50152.00      -68223.00
  -82159.00      -89717.00      -88454.00      -80187.00      -66554.00
  -47361.00      -25037.00      -3413.000       13840.00       25494.00
   33093.00       36715.00       35981.00       30925.00       20242.00
   5146.000      -11625.00      -29965.00      -48386.00      -63146.00
  -72326.00      -75563.00      -72271.00      -62689.00      -48501.00
  -31791.00      -15067.00      -342.0000       11159.00       18269.00
   21315.00       21260.00       18267.00       11848.00       1405.000
  -11651.00      -24803.00      -36621.00      -46779.00      -54589.00
  -58752.00      -59151.00      -55713.00      -48053.00      -36249.00
  -21321.00      -6339.000       6039.000       14336.00       17087.00
   13702.00       4104.000      -9956.000      -23739.00      -34110.00
  -40896.00      -42891.00      -39449.00      -32344.00      -23868.00
  -16732.00      -12046.00      -8997.000      -7771.000      -8640.000
  -11308.00      -15228.00      -19472.00      -23855.00      -27679.00
  -30356.00      -32208.00      -31850.00      -29138.00      -26535.00
  -24324.00      -21170.00      -17827.00      -16008.00      -14530.00
  -11594.00      -8285.000      -5697.000      -4717.000      -6551.000
  -10643.00      -15877.00      -22613.00      -31359.00      -39280.00
  -42275.00      -40644.00      -36884.00      -31147.00      -23151.00
  -13420.00      -2934.000       5340.000       9074.000       8129.000
   2361.000      -7551.000      -19742.00      -31768.00      -41263.00
  -47994.00      -52506.00      -53059.00      -48345.00      -39688.00
  -28413.00      -15578.00      -2239.000       9685.000       16954.00
   18450.00       14973.00       6843.000      -5801.000      -21276.00
  -36366.00      -48434.00      -55270.00      -56564.00      -53587.00
  -45851.00      -33663.00      -20318.00      -8864.000       424.0000
   6646.000       7186.000       2246.000      -6453.000      -15944.00
  -22895.00      -27962.00      -31249.00      -31920.00      -31150.00
  -28617.00      -23952.00      -18402.00      -13580.00      -10101.00
  -7543.000      -6869.000      -8250.000      -11785.00      -18197.00
  -25514.00      -32137.00      -37855.00      -41859.00      -42935.00
  -39896.00      -33166.00      -25029.00      -16614.00      -8378.000
  -2984.000      -601.0000       710.0000       306.0000      -3125.000
  -10271.00      -19204.00      -26830.00      -32069.00      -35352.00
  -37042.00      -36302.00      -33611.00      -29494.00      -23611.00
  -16954.00      -9615.000      -2425.000       2199.000       3272.000
  -432.0000      -9453.000      -21611.00      -33721.00      -42371.00
  -45756.00      -44837.00      -40712.00      -33020.00      -23225.00
  -14580.00      -8308.000      -5092.000      -4581.000      -5662.000
  -8808.000      -12746.00      -15666.00      -17789.00      -19754.00
  -21563.00      -22241.00      -22271.00      -22531.00      -22550.00
  -23668.00      -26401.00      -29143.00      -32037.00      -33580.00
  -31828.00      -28319.00      -23156.00      -16500.00      -10713.00
  -6679.000      -3673.000      -573.0000       986.0000      -1426.000
  -6748.000      -13910.00      -22571.00      -31544.00      -39657.00
  -45122.00      -46431.00      -43469.00      -36871.00      -28434.00
  -20777.00      -15290.00      -10828.00      -6943.000      -5194.000
  -5152.000      -5813.000      -8041.000      -12190.00      -16461.00
  -19788.00      -22708.00      -23809.00      -23379.00      -23696.00
  -23871.00      -22745.00      -20973.00      -19950.00      -20845.00
  -23763.00      -28164.00      -31928.00      -33069.00      -32650.00
  -30412.00      -24545.00      -17562.00      -12449.00      -9589.000
  -8522.000      -8847.000      -10248.00      -11603.00      -13880.00
  -17001.00      -19778.00      -23191.00      -26471.00      -28584.00
  -28487.00      -25517.00      -20480.00      -15107.00      -11719.00
  -9651.000      -8692.000      -10395.00      -13320.00      -15842.00
  -19466.00      -23047.00      -25177.00      -27876.00      -29047.00
  -28240.00      -29423.00      -30859.00      -29266.00      -26705.00
  -24771.00      -23843.00      -24700.00      -24884.00      -20716.00
  -13634.00      -9760.000      -8457.000      -6879.000      -6388.000
  -5015.000      -3842.000      -6405.000      -11120.00      -17863.00
  -25819.00      -31204.00      -36628.00      -42023.00      -43981.00
  -44699.00      -41132.00      -32569.00      -24119.00      -17959.00
  -12574.00      -3472.000       2957.000       2274.000      -680.0000
  -6796.000      -12353.00      -16080.00      -22796.00      -30181.00
  -34847.00      -35907.00      -34226.00      -29589.00      -23311.00
  -19253.00      -16400.00      -13845.00      -13136.00      -13813.00
  -14991.00      -17735.00      -21188.00      -22567.00      -21984.00
  -20811.00      -19887.00      -18608.00      -18068.00      -19132.00
  -20194.00      -21838.00      -22536.00      -22721.00      -24937.00
  -25341.00      -22846.00      -20963.00      -20229.00      -18243.00
  -14047.00      -11348.00      -11138.00      -12804.00      -17825.00
  -22458.00      -24841.00      -27411.00      -29133.00      -28593.00
  -26143.00      -24114.00      -22904.00      -21462.00      -21611.00
  -22096.00      -20872.00      -18439.00      -15010.00      -12230.00
  -10067.00      -8436.000      -8626.000      -9283.000      -11019.00
  -14505.00      -18215.00      -22426.00      -27063.00      -31825.00
  -35400.00      -36170.00      -35708.00      -34772.00      -31405.00
  -24579.00      -17234.00      -12264.00      -8546.000      -6866.000
  -7873.000      -9050.000      -10926.00      -13849.00      -16844.00
  -20676.00      -24483.00      -26953.00      -27890.00      -28661.00
  -29413.00      -27491.00      -24840.00      -23178.00      -19593.00
  -15366.00      -13227.00      -11592.00      -9378.000      -8755.000
  -11128.00      -15751.00      -21489.00      -26153.00      -27685.00
  -27434.00      -27722.00      -27339.00      -24989.00      -22064.00
  -19626.00      -18156.00      -17974.00      -18689.00      -20025.00
  -21920.00      -23070.00      -21971.00      -19496.00      -16791.00
  -14294.00      -12783.00      -11910.00      -12065.00      -15169.00
