    -0.1643 0.75935     Percentage relative price changes of DJAO2.DAT
    -0.8921 -0.7898
    0.30864 -2.0106
    0.30769 1.10167
    -0.5112 0.74460
    -1.3360 -0.9869
    -0.0260 -2.1939
    -0.1823 1.45662
    -0.6002 0.07339
    0.60383 -1.2696
    -0.2087 -0.1207
    0.20920 -1.6082
    0.62630 1.31802
    -0.1037 1.25891
    0.02596 -1.1465
    -0.5709 0.38662
    0.83529 -0.0928
          0 1.21685
    -0.3365 -0.3120
    -0.0519 0.04602
    0.44178 -0.4186
    0.80206 -0.0415
    -0.7956 -1.0630
    -0.0517 0.01401
    0.15531 1.87313
    -1.2406 -0.5089
    -1.2038 -0.8387
    -0.3443 -1.9845
    -1.6746 -0.3840
    -1.9464 -0.3998
    0.24813 -1.8782
    1.07260 -0.1509
    0.13605 1.66341
    0.35326 0.15834
    -0.5144 -0.2586
    0.40827 -0.2881
    -0.1897 0.92003
    -0.5431 0.93551
    0.02730 -0.9315
    -0.0273 -0.6873
    -1.1469 0.73536
          0 -1.6460
    -0.5801 -0.7179
    1.50041 -0.8306
    -0.1094 0.63559
    1.39764 1.31701
    -0.4324 -0.4687
    -0.4343 0.45637
    0.38167 -0.1449
    0.51602 -0.8808
    0.35125 -0.1806
    -0.4308 -1.2621
    -0.0540 -1.5011
    -0.7034 0.81484
    -1.1171 0.24946
    0.74400 -0.0547
    -0.7385 1.31461
    0.66133 0.33421
    0.19162 1.40099
    0.32786 1.97584
    1.33442 -0.7058
    0.32249 0.56297
    0.69649 -0.6689
    0.18621 0.48717
    -0.6372 0.81277
    0.08017 0.53748
    0.26702 -1.2427
    -0.0266 -0.4273
    0.07991 0.25275
    0.01330 -0.4947
    0.01330 -0.4780
    0.07982 0.73974
    -0.0531 -0.9631
    0.34583 0.07703
    -0.1060 -0.2934
    -0.3184 -0.1109
    -0.1863 0.45889
    0.10669 -0.1442
    0.53290 -0.3515
    1.11317 0.34792
    -0.6553 -0.1059
    0.55408 -0.8870
    -0.8921 -0.2334
    -0.9266 -1.3065
    -0.9086 -1.5214
    0.45846 0.86777
    -0.6979 0.57685
    -1.6761 -0.2274
    1.34726 -2.9981
    -0.4340 0.86849
    -0.0817 0.03545
    -1.1453 0.70882
    0.60689 -1.1713
    0.06854 1.08352
    0.06850 0.82029
    0.60240 -0.6089
    0.38105 -1.4564
    0.56941 0.13760
    -0.1617 -0.1883
          0 0.59657
    0.02700 0.28891
    0.94492 1.47073
    0.40117 2.50535
    0.02663 0.69484
    -0.1864 0.24610
    -0.5602 0.05776
    0.13415 -1.4144
    0.08038 0.16103
    0.18741 -0.2046
    -0.1603 -0.3417
    -0.4282 0.01959
    0.29569 0.01959
    0.88448 0.95000
    0.90329 0.99927
    -0.0526 0.23053
    -0.0790 -0.6996
    -0.7118 0.54046
    -0.5045 0.40316
    0.18681 -0.5162
    0.05327 0.27389
    0.29286 -0.4935
    -0.4247 -0.6597
    0.47987 -0.5235
    -0.2387 0.19005
    0.66489 -0.7733
    -0.2377 0.95588
    -0.5561 0.35445
          0 -0.2661
    -0.1065 0.11158
    0.66648 -0.5815
    1.88029 0.46305
    -0.4419 0.81024
    1.33159 -0.0288
